,ID,Amount_Requested,Amount_Funded_By_Investors,Interest_Rate,Loan_Length,Loan_Purpose,Debt_To_Income_Ratio,Home_Ownership,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length
271,16867.0,5000,4950.0,0.1,36,other,0.01,RENT,2916.67,2,165,2,3
272,73664.0,6000,6000.0,0.17,36,debt_consolidation,0.07,MORTGAGE,4025.67,6,6652,2,5
273,42222.0,10000,10000.0,0.15,36,other,0.04,RENT,4480.0,9,7614,2,1
274,24026.0,3200,3200.0,0.17,36,other,0.01,RENT,2917.0,4,1427,1,1
275,68139.0,23000,23000.0,0.18,36,debt_consolidation,0.26,MORTGAGE,6625.0,17,19870,1,3
276,101715.0,5000,1750.04,0.12,36,other,0.1,RENT,3416.67,17,15301,7,1
277,32974.0,3000,3000.0,0.13,36,debt_consolidation,0.03,RENT,2083.33,3,844,0,3
278,19091.0,12000,11975.0,0.11,60,debt_consolidation,0.18,RENT,3500.0,11,18808,0,5
279,57072.0,20000,19975.0,0.14,60,debt_consolidation,0.31,RENT,4166.67,9,8810,0,6
280,82788.0,1200,1200.0,0.16,36,debt_consolidation,0.27,RENT,2166.67,9,9076,1,3
281,33093.0,8000,8000.0,0.07,36,credit_card,0.05,MORTGAGE,3000.0,5,6084,1,
282,28534.0,10000,9975.0,0.16,60,credit_card,0.18,MORTGAGE,5416.67,10,41329,0,10
283,22444.0,11000,11000.0,0.13,36,other,0.22,MORTGAGE,7916.67,9,34314,1,1
284,95117.0,18000,18000.0,0.16,36,credit_card,0.18,MORTGAGE,5250.0,11,9379,1,5
285,30817.0,24000,23975.0,0.17,60,small_business,0.09,RENT,5000.0,4,323,1,10
286,84180.0,8000,7925.0,0.19,60,other,0.1,MORTGAGE,5002.33,7,8421,1,10
287,35299.0,6000,6000.0,0.12,36,other,0.21,RENT,3100.0,18,10426,0,2
288,99867.0,35000,34950.0,0.17,36,debt_consolidation,0.23,RENT,6750.0,15,24626,1,10
289,16487.0,1000,750.0,0.1,36,other,0.0,MORTGAGE,1800.0,2,0,1,1
290,84283.0,10000,10000.0,0.15,36,credit_card,0.28,RENT,3750.0,19,19385,1,3
291,83786.0,6000,6000.0,0.16,36,Personal,0.08,RENT,5000.0,7,14784,1,10
292,85172.0,4000,4000.0,0.06,36,other,0.13,RENT,2916.67,7,2860,0,5
293,41190.0,20000,20000.0,0.12,60,debt_consolidation,0.11,MORTGAGE,5416.67,10,20836,0,10
294,102580.0,3500,690.34,0.14,36,Personal,0.1,OWN,3750.0,8,9771,4,10
295,57127.0,24000,24000.0,0.2,60,debt_consolidation,0.03,RENT,8333.33,8,8224,1,5
296,70843.0,8000,8000.0,0.14,36,debt_consolidation,0.14,RENT,3500.0,7,5074,2,4
297,73060.0,12000,12000.0,0.07,36,credit_card,0.14,MORTGAGE,7125.0,15,20639,1,5
298,88845.0,17600,17600.0,0.09,36,debt_consolidation,0.17,MORTGAGE,4166.67,8,235,1,8
299,1031.0,5000,512.46,0.13,36,debt_consolidation,0.16,RENT,3333.0,11,14244,2,2
300,14556.0,8000,8000.0,0.19,60,Personal,0.06,RENT,2500.0,5,5770,2,6
301,8549.0,10000,9850.0,0.1,36,debt_consolidation,0.17,MORTGAGE,4500.0,8,6948,2,4
302,61042.0,16800,16800.0,0.07,36,debt_consolidation,0.04,OWN,16083.33,5,13470,1,8
303,13096.0,6500,6450.0,0.1,60,house,0.07,MORTGAGE,2738.67,10,2345,1,8
304,70987.0,35000,35000.0,0.08,36,house,0.21,MORTGAGE,12083.33,10,28864,0,10
305,70752.0,9950,9950.0,0.14,36,debt_consolidation,0.04,MORTGAGE,4800.0,9,5038,1,5
306,35935.0,5000,5000.0,0.1,36,debt_consolidation,0.29,RENT,3166.67,3,0,1,
307,68413.0,10000,10000.0,0.19,60,debt_consolidation,0.28,RENT,3726.67,23,10067,2,5
308,74613.0,6000,6000.0,0.13,36,debt_consolidation,0.2,MORTGAGE,5833.33,6,5523,1,1
309,82673.0,35000,35000.0,0.08,36,debt_consolidation,0.2,MORTGAGE,12083.33,15,35242,0,10
310,56341.0,5600,5600.0,0.08,36,debt_consolidation,0.17,RENT,1916.67,8,3373,0,5
311,32601.0,17000,17000.0,0.08,36,small_business,0.06,RENT,6250.0,4,1352,3,6
312,25674.0,15000,15000.0,0.13,60,debt_consolidation,0.17,RENT,5666.67,13,10855,0,3
313,73376.0,3000,3000.0,0.11,36,small_business,0.02,MORTGAGE,7750.0,7,874,0,10
314,89741.0,12000,12000.0,0.18,36,credit_card,0.1,RENT,3083.33,10,4390,0,4
315,33667.0,25000,25000.0,0.14,36,debt_consolidation,0.15,MORTGAGE,9000.0,11,22364,3,7
316,88438.0,31075,31050.0,0.2,36,credit_card,0.26,OWN,6000.0,20,27221,2,10
317,77788.0,4750,4750.0,0.14,60,debt_consolidation,0.23,RENT,1500.0,11,1687,3,1
318,40131.0,6400,6375.0,0.12,36,credit_card,0.15,RENT,4166.67,7,15055,0,1
319,36163.0,25000,25000.0,0.1,36,debt_consolidation,0.15,RENT,5500.0,9,11395,0,3
320,52543.0,5000,4975.0,0.06,36,major_purchase,0.06,MORTGAGE,12083.33,10,792,0,5
321,27201.0,12000,12000.0,0.12,60,house,0.04,MORTGAGE,3583.33,5,3942,2,2
322,60064.0,20000,20000.0,0.2,36,debt_consolidation,0.14,MORTGAGE,7965.0,18,18809,1,7
323,39439.0,10000,10000.0,0.16,36,debt_consolidation,0.13,RENT,4416.67,9,23870,1,10
324,98321.0,9750,9750.0,0.2,36,other,0.11,RENT,3033.33,13,8688,1,4
325,61683.0,10000,10000.0,0.14,36,debt_consolidation,0.15,MORTGAGE,6000.0,13,8178,0,8
326,101987.0,3000,2057.84,0.1,36,small_business,0.04,OWN,4350.0,3,8414,4,10
327,81939.0,25000,25000.0,0.2,60,debt_consolidation,0.01,MORTGAGE,5666.67,6,92,0,10
328,9885.0,5000,5000.0,0.14,36,other,0.19,MORTGAGE,8583.0,9,8097,1,1
329,19235.0,6500,6500.0,0.06,36,credit_card,0.23,MORTGAGE,6400.0,11,7435,0,8
330,73893.0,8325,8325.0,0.15,36,debt_consolidation,0.15,RENT,2916.67,13,7171,0,4
331,65788.0,20000,20000.0,0.15,60,small_business,0.14,MORTGAGE,8333.33,15,22246,0,10
332,70001.0,12000,12000.0,0.12,36,credit_card,0.2,MORTGAGE,5166.67,9,10054,1,4
333,14243.0,9500,9475.0,0.1,60,small_business,0.14,MORTGAGE,5000.0,10,46358,0,10
334,16597.0,12000,11862.38,0.06,60,debt_consolidation,0.22,MORTGAGE,4166.67,12,14464,1,10
335,14355.0,7200,7200.0,0.11,60,debt_consolidation,0.17,RENT,2944.0,11,5459,0,6
336,85461.0,8500,8500.0,0.1,36,credit_card,0.11,MORTGAGE,6091.83,18,10568,0,3
337,76503.0,17475,17475.0,0.19,60,debt_consolidation,0.23,MORTGAGE,4583.33,13,15852,3,10
338,71743.0,10000,10000.0,0.12,36,house,0.13,MORTGAGE,3113.83,9,6634,0,4
339,66429.0,18000,17975.0,0.22,60,house,0.02,RENT,4583.33,6,4243,3,7
340,18916.0,4800,4775.0,0.05,36,Personal,0.2,MORTGAGE,7466.83,19,13461,2,4
341,40840.0,5000,5000.0,0.08,36,other,0.16,MORTGAGE,2298.75,10,12346,0,10
342,49985.0,20000,19925.0,0.12,36,credit_card,0.1,RENT,3750.0,6,15762,0,2
343,91018.0,12300,12300.0,0.15,36,debt_consolidation,0.19,MORTGAGE,5000.0,13,4460,2,10
344,46016.0,28000,27950.0,0.23,60,debt_consolidation,0.1,MORTGAGE,6125.0,11,18101,2,5
345,20772.0,1675,1675.0,0.11,36,debt_consolidation,0.05,RENT,2080.0,4,1466,0,3
346,7006.0,7500,7500.0,0.17,36,other,0.05,RENT,4000.0,3,8398,0,7
347,17832.0,9200,9200.0,0.13,36,debt_consolidation,0.15,MORTGAGE,12833.33,12,17391,0,2
348,82746.0,8000,8000.0,0.16,36,credit_card,0.11,MORTGAGE,4583.33,13,4084,3,2
349,28147.0,5000,5000.0,0.11,36,other,0.23,RENT,2000.0,8,8339,0,1
350,46059.0,19125,19125.0,0.18,60,other,0.16,OWN,3333.33,8,7858,0,5
351,29858.0,5075,5050.0,0.06,36,debt_consolidation,0.2,MORTGAGE,5000.0,9,269,3,3
352,18553.0,7000,6975.0,0.1,36,debt_consolidation,0.23,MORTGAGE,3275.0,8,14075,1,9
353,72582.0,5000,5000.0,0.12,36,debt_consolidation,0.17,MORTGAGE,6800.0,16,25524,0,10
354,30718.0,35000,33500.0,0.13,60,small_business,0.11,MORTGAGE,15583.33,10,9,1,6
355,50460.0,2225,2225.0,0.15,36,credit_card,0.24,MORTGAGE,3250.0,9,26854,1,
356,66149.0,4000,4000.0,0.1,36,major_purchase,0.05,RENT,3168.0,5,6916,2,1
357,41523.0,16000,16000.0,0.08,36,debt_consolidation,0.02,MORTGAGE,7083.33,11,3076,0,5
358,76858.0,15500,15500.0,0.18,36,debt_consolidation,0.28,OWN,3333.33,10,8692,0,4
359,91738.0,16000,16000.0,0.13,60,debt_consolidation,0.15,MORTGAGE,7916.67,9,22918,2,10
360,21508.0,9000,9000.0,0.13,60,debt_consolidation,0.06,RENT,3678.08,8,7556,2,4
361,29999.0,20000,18275.0,0.16,60,other,0.25,MORTGAGE,6000.0,14,12231,3,3
362,17924.0,20000,19900.0,0.18,60,credit_card,0.1,MORTGAGE,10000.0,8,106527,0,10
363,46748.0,30000,30000.0,0.23,60,debt_consolidation,0.25,RENT,6041.67,12,39144,0,1
364,25426.0,10000,10000.0,0.11,36,debt_consolidation,0.07,RENT,3833.33,3,10187,0,10
365,76810.0,14000,14000.0,0.19,36,credit_card,0.31,MORTGAGE,5000.0,15,12728,3,7
366,101596.0,5000,4525.0,0.07,36,other,0.01,OWN,1887.0,4,1275,4,1
367,76324.0,18000,18000.0,0.15,60,other,0.23,RENT,5734.08,13,2819,0,4
368,48235.0,10000,10000.0,0.07,36,debt_consolidation,0.19,MORTGAGE,5208.33,8,28302,0,10
369,50533.0,25975,25975.0,0.13,60,house,0.16,MORTGAGE,4583.33,6,3607,0,9
370,79478.0,10350,10350.0,0.14,36,other,0.2,RENT,3333.33,10,10841,1,1
371,88920.0,10850,10850.0,0.18,36,debt_consolidation,0.34,OWN,2708.33,7,9577,0,8
372,28663.0,4075,4075.0,0.05,36,house,0.23,MORTGAGE,3750.0,6,34103,1,6
373,10761.0,14500,10168.89,0.11,60,credit_card,0.14,MORTGAGE,3584.62,6,18555,0,10
374,71249.0,1000,12000.0,0.1,36,debt_consolidation,0.27,MORTGAGE,5000.0,12,10490,0,7
375,97462.0,1000,1000.0,0.23,36,other,0.2,RENT,884.9,4,5561,0,
376,101208.0,5900,5900.0,0.13,36,debt_consolidation,0.14,MORTGAGE,3010.0,8,5921,0,10
377,74097.0,9950,9925.0,0.13,36,debt_consolidation,0.24,MORTGAGE,2500.0,17,16618,1,10
378,81822.0,7200,7200.0,0.06,36,debt_consolidation,0.17,MORTGAGE,3416.67,14,4838,0,10
379,38540.0,14750,14750.0,0.17,60,debt_consolidation,0.17,MORTGAGE,2500.0,8,11003,1,8
380,103250.0,5000,4975.0,0.17,36,other,0.03,RENT,3000.0,4,2474,8,1
381,20785.0,20000,20000.0,0.15,36,debt_consolidation,0.19,MORTGAGE,6250.0,12,14308,1,5
382,32636.0,18400,18375.0,0.19,60,debt_consolidation,0.23,MORTGAGE,7400.0,14,10439,2,10
383,2834.0,7200,4167.97,0.14,36,other,0.14,OWN,3583.0,3,1621,1,1
384,45427.0,18000,17994.17,0.14,60,debt_consolidation,0.02,MORTGAGE,4364.58,9,1721,3,3
385,83841.0,8000,8000.0,0.12,36,debt_consolidation,0.25,RENT,3166.67,10,5428,0,10
386,38903.0,4000,4000.0,0.09,36,small_business,0.13,MORTGAGE,5166.67,9,7171,2,3
387,90332.0,6000,6000.0,0.13,36,debt_consolidation,0.18,RENT,3750.0,18,14468,3,7
388,8382.0,6250,6100.0,0.1,36,debt_consolidation,0.18,MORTGAGE,2400.0,5,14863,0,10
389,77035.0,5375,5375.0,0.14,36,other,0.15,MORTGAGE,5416.67,13,4087,2,1
390,100469.0,8875,8875.0,0.15,36,debt_consolidation,0.15,RENT,2302.0,8,10008,0,
391,39792.0,7000,7000.0,0.11,36,debt_consolidation,0.07,RENT,3333.33,7,12168,0,1
392,80904.0,12000,12000.0,0.15,36,debt_consolidation,0.22,RENT,6416.67,20,11583,2,2
393,60688.0,21250,21250.0,0.19,36,credit_card,0.27,OWN,4500.0,15,25287,2,10
394,68301.0,3600,3600.0,0.2,60,other,0.22,MORTGAGE,3200.0,13,11702,0,1
395,82419.0,12000,12000.0,0.14,36,debt_consolidation,0.28,MORTGAGE,3333.33,11,10727,0,10
396,71540.0,10050,10050.0,0.14,36,credit_card,0.16,RENT,2500.0,7,13337,2,1
397,67109.0,4025,4025.0,0.09,36,credit_card,0.15,MORTGAGE,5000.0,12,15943,0,8
398,48352.0,5000,5000.0,0.07,36,debt_consolidation,0.01,RENT,5000.0,8,531,1,2
399,36706.0,16500,16400.0,0.12,60,small_business,0.12,MORTGAGE,2750.0,11,2316,1,4
400,22993.0,10000,10000.0,0.07,36,house,0.08,MORTGAGE,5833.33,12,3181,0,8
401,102441.0,7500,212.0,0.12,36,Personal,0.21,MORTGAGE,8750.0,14,20947,7,5
402,50602.0,10000,10000.0,0.06,36,debt_consolidation,0.25,MORTGAGE,2940.25,8,5904,0,10
403,52285.0,10000,10000.0,0.09,36,credit_card,0.23,RENT,2083.33,8,12724,0,9
404,77559.0,18000,18000.0,0.08,36,credit_card,0.18,RENT,5833.33,16,12522,0,1
405,98980.0,7000,7000.0,0.16,36,credit_card,0.25,MORTGAGE,3833.33,20,18792,3,3
406,92488.0,22000,21975.0,0.22,60,debt_consolidation,0.34,MORTGAGE,5083.33,14,31152,2,10
407,53808.0,6000,6000.0,0.13,36,debt_consolidation,0.12,RENT,1000.0,18,3622,2,1
408,32517.0,5600,5600.0,0.07,36,other,0.07,MORTGAGE,5833.33,8,8125,1,2
409,82160.0,9500,9500.0,0.12,36,debt_consolidation,0.24,MORTGAGE,2519.17,7,8673,1,10
410,47059.0,12000,12000.0,0.13,36,debt_consolidation,0.18,MORTGAGE,9666.67,12,17226,0,5
411,19661.0,7200,7200.0,0.1,36,debt_consolidation,0.09,MORTGAGE,4416.67,10,4137,0,2
412,89012.0,5000,5000.0,0.16,36,debt_consolidation,0.26,RENT,6612.0,6,14283,0,10
413,39468.0,8250,8086.75,0.16,60,house,0.16,MORTGAGE,2917.0,13,4479,1,2
414,83422.0,30000,30000.0,0.22,60,debt_consolidation,0.2,MORTGAGE,7916.67,9,4202,3,
415,55690.0,10075,10075.0,0.16,60,debt_consolidation,0.24,MORTGAGE,6583.33,15,13259,1,1
416,66424.0,9050,9050.0,0.13,36,credit_card,0.21,MORTGAGE,5166.67,4,7571,1,7
417,98930.0,17500,17500.0,0.1,36,credit_card,0.24,MORTGAGE,3333.33,10,21483,0,8
418,16158.0,10000,5334.01,0.07,36,other,0.09,RENT,4166.67,5,6381,0,1
419,66360.0,10000,10000.0,0.09,36,other,0.2,RENT,2870.42,11,18802,0,3
420,63941.0,8500,8500.0,0.16,36,debt_consolidation,0.17,RENT,2500.0,6,6491,1,1
421,57456.0,16000,15975.0,0.15,36,debt_consolidation,0.2,RENT,3666.67,15,6875,0,4
422,79611.0,2350,2350.0,0.14,36,credit_card,0.11,MORTGAGE,1833.33,3,7463,1,
423,20467.0,10000,9924.07,0.07,36,Personal,0.05,RENT,6083.33,10,7337,1,3
424,96157.0,25000,24975.0,0.16,60,debt_consolidation,0.21,MORTGAGE,5458.33,26,27327,1,6
425,76957.0,8000,8000.0,0.14,36,credit_card,0.27,RENT,3500.0,19,16395,2,7
426,78827.0,6000,6000.0,0.13,36,credit_card,0.17,MORTGAGE,4166.67,9,4500,0,1
427,65280.0,4000,4000.0,0.13,36,credit_card,0.12,RENT,5416.67,12,6616,1,1
428,79531.0,11500,11500.0,0.11,36,credit_card,0.18,RENT,2916.67,14,13851,1,5
429,42255.0,12000,12000.0,0.1,36,other,0.04,RENT,12500.0,9,22889,0,9
430,28871.0,15250,13914.17,0.16,60,debt_consolidation,0.21,RENT,2916.67,10,17931,0,1
431,21867.0,5000,5000.0,0.13,36,debt_consolidation,0.09,RENT,3500.0,6,3555,0,1
432,73473.0,6000,6000.0,0.08,36,other,0.21,RENT,3750.0,12,4318,0,10
433,56778.0,18225,18225.0,0.16,60,credit_card,0.23,RENT,3166.67,7,12233,2,4
434,10642.0,15000,15000.0,0.1,36,debt_consolidation,0.17,MORTGAGE,6312.0,17,14339,2,2
435,15899.0,4000,3882.78,0.06,36,other,0.24,RENT,4666.67,7,2889,2,9
436,92357.0,27000,27000.0,0.12,60,debt_consolidation,0.18,MORTGAGE,7083.33,13,25137,0,8
437,9468.0,15000,14925.0,0.14,36,other,0.05,RENT,3000.0,4,5936,1,3
438,77964.0,4950,4950.0,0.1,36,other,0.17,RENT,1403.33,4,2738,1,2
439,23437.0,21000,20925.0,0.1,36,credit_card,0.14,RENT,6250.0,8,21102,0,2
440,57704.0,9000,9000.0,0.15,36,credit_card,0.16,RENT,5000.0,7,4532,1,10
441,86747.0,21000,21000.0,0.19,60,debt_consolidation,0.32,MORTGAGE,9583.33,19,30589,1,10
442,61261.0,8000,8000.0,0.19,36,debt_consolidation,0.03,RENT,3333.33,4,2832,0,
443,15383.0,23000,21457.14,0.07,60,debt_consolidation,0.12,MORTGAGE,4583.33,6,17695,2,4
444,56401.0,10000,10000.0,0.15,36,debt_consolidation,0.17,MORTGAGE,8333.33,18,39461,2,4
445,16924.0,5000,4947.35,0.1,60,credit_card,0.11,RENT,6400.0,8,5783,0,1
446,88301.0,5350,5350.0,0.1,36,house,0.16,MORTGAGE,11250.0,11,19184,3,8
447,40727.0,10000,10000.0,0.12,36,credit_card,0.1,RENT,3500.0,9,10912,1,2
448,59413.0,24000,23975.0,0.1,36,debt_consolidation,0.16,MORTGAGE,5416.67,11,17882,0,10
449,91853.0,24000,24000.0,0.08,36,debt_consolidation,0.14,MORTGAGE,7233.33,6,26039,0,1
450,71008.0,15475,15450.0,0.14,36,debt_consolidation,0.27,MORTGAGE,3750.0,14,19670,0,10
451,59890.0,25000,25000.0,0.21,36,debt_consolidation,0.1,RENT,8333.33,11,8575,1,10
452,42306.0,13000,12975.0,0.1,36,credit_card,0.16,RENT,2333.33,12,4487,3,5
453,47168.0,7550,7550.0,0.08,36,other,0.15,MORTGAGE,2512.0,7,2814,0,5
454,77588.0,9600,9600.0,0.15,36,credit_card,0.33,RENT,3166.67,8,14774,3,2
455,14407.0,15000,14950.0,0.15,60,debt_consolidation,0.15,RENT,5416.67,11,9171,2,10
456,102902.0,7000,6975.0,0.14,36,debt_consolidation,0.22,RENT,4166.67,7,60550,3,10
457,71247.0,1000,1000.0,0.15,36,debt_consolidation,0.29,MORTGAGE,2166.67,9,1748,0,6
458,6611.0,25000,24798.43,0.13,36,debt_consolidation,0.19,RENT,6666.67,13,31890,1,1
459,80041.0,24000,24000.0,0.14,36,credit_card,0.25,MORTGAGE,11208.33,23,19428,2,10
460,78104.0,21000,21000.0,0.18,60,debt_consolidation,0.22,RENT,16416.67,21,62549,1,1
461,59886.0,1000,1000.0,0.13,36,debt_consolidation,0.31,RENT,1833.33,7,6283,0,3
462,,16000,16000.0,0.1,60,other,0.17,OWN,5000.0,6,2300,0,10
463,40094.0,24400,24400.0,0.17,60,small_business,0.16,RENT,6000.0,7,13879,1,3
464,75168.0,14675,14675.0,0.08,36,debt_consolidation,0.17,MORTGAGE,3166.67,7,22549,0,10
465,79248.0,12000,12000.0,0.19,36,credit_card,0.2,MORTGAGE,4583.33,8,8970,0,10
466,73010.0,8000,8000.0,0.13,36,credit_card,0.21,OWN,3541.67,13,6885,2,
467,47048.0,12000,12000.0,0.13,36,credit_card,0.08,MORTGAGE,3416.67,6,7708,0,4
468,10006.0,16800,10075.0,0.11,60,debt_consolidation,0.13,MORTGAGE,5416.67,10,7258,3,3
469,75518.0,14500,14500.0,0.14,36,debt_consolidation,0.18,RENT,3500.0,7,10846,0,6
470,2823.0,25000,3925.0,0.17,36,debt_consolidation,0.18,RENT,8000.0,11,39502,0,10
471,54131.0,28625,28625.0,0.13,60,debt_consolidation,0.21,MORTGAGE,4833.33,9,35863,0,5
472,70334.0,21000,21000.0,0.23,60,house,0.07,MORTGAGE,20833.33,5,1240,3,10
473,55717.0,7500,7500.0,0.1,60,other,0.15,MORTGAGE,7083.33,11,16449,1,10
474,12368.0,11875,11775.0,0.1,36,debt_consolidation,0.23,MORTGAGE,6000.0,11,28210,2,10
475,47011.0,3600,3600.0,0.14,36,other,0.16,MORTGAGE,5113.0,10,715,1,
476,86309.0,16000,16000.0,0.15,36,debt_consolidation,0.2,RENT,5924.5,11,9365,1,10
477,74257.0,20500,20500.0,0.23,60,debt_consolidation,0.25,RENT,4333.33,13,4699,0,5
478,39713.0,10000,10000.0,0.18,36,credit_card,0.24,RENT,6250.0,9,22828,0,1
479,31573.0,15000,15000.0,0.17,60,debt_consolidation,0.11,RENT,3333.33,4,6147,2,
480,26493.0,10000,10000.0,0.12,36,other,0.22,MORTGAGE,3417.0,13,18069,0,4
481,32982.0,11000,11000.0,0.12,36,debt_consolidation,0.08,OWN,3820.27,7,6844,0,2
482,101403.0,25000,25000.0,0.19,60,credit_card,0.28,RENT,5833.33,20,33127,0,1
483,99661.0,15000,15000.0,0.1,36,debt_consolidation,0.27,MORTGAGE,7666.67,16,71879,1,5
484,67222.0,5600,5600.0,0.14,36,debt_consolidation,0.26,RENT,3833.33,19,16163,0,5
485,41977.0,20000,20000.0,0.12,36,debt_consolidation,0.15,RENT,4583.33,15,16575,2,5
486,91765.0,25450,25450.0,0.2,60,credit_card,0.34,OWN,4750.0,20,14435,1,10
487,11648.0,7000,7000.0,0.11,36,debt_consolidation,0.09,RENT,6333.33,6,349,0,10
488,51810.0,10400,10400.0,0.12,36,credit_card,0.19,RENT,3333.33,11,11964,0,10
489,14108.0,25000,24975.0,0.15,36,credit_card,0.16,RENT,7250.0,6,10770,2,10
490,102270.0,20000,13000.0,0.12,36,other,0.19,MORTGAGE,7501.0,17,17212,7,1
491,16300.0,16000,15800.0,0.17,60,credit_card,0.13,MORTGAGE,4583.33,7,5729,0,10
492,82744.0,15000,15000.0,0.08,36,major_purchase,0.22,MORTGAGE,7500.0,10,18756,0,10
493,94041.0,24625,24625.0,0.2,60,debt_consolidation,0.21,RENT,5166.67,14,20694,0,8
494,99568.0,21850,21850.0,0.13,36,credit_card,0.28,RENT,4166.67,12,20497,0,1
495,66550.0,6000,6000.0,0.15,36,debt_consolidation,0.16,MORTGAGE,7500.0,10,5263,1,3
496,102756.0,6700,6636.91,0.16,36,debt_consolidation,0.22,MORTGAGE,4700.0,11,9007,9,2
497,3962.0,10000,9225.43,0.12,36,other,0.1,RENT,7667.0,9,17328,0,2
498,83847.0,5775,5775.0,0.15,36,debt_consolidation,0.04,RENT,5000.0,8,10088,2,10
499,33997.0,14475,14475.0,0.15,36,credit_card,0.24,RENT,4166.67,12,13294,1,3
500,72499.0,8000,8000.0,0.17,36,debt_consolidation,0.28,RENT,2833.33,10,9926,3,6
501,92186.0,15000,15000.0,0.12,36,debt_consolidation,0.14,MORTGAGE,5416.67,10,9237,0,1
502,80094.0,10000,10000.0,0.18,36,debt_consolidation,0.12,MORTGAGE,4166.67,6,31212,0,8
503,32684.0,5600,5600.0,0.13,36,debt_consolidation,0.18,RENT,2870.33,6,5033,2,5
504,14595.0,10000,10000.0,0.16,60,house,0.15,RENT,2290.0,5,394,2,
505,96564.0,13000,13000.0,0.14,36,debt_consolidation,0.33,MORTGAGE,5000.0,8,15208,0,10
506,17157.0,15000,10825.0,0.1,60,debt_consolidation,0.12,MORTGAGE,1958.33,8,3584,1,2
507,79363.0,2100,2100.0,0.12,36,credit_card,0.26,RENT,2555.16,8,21190,0,10
508,70571.0,12000,12000.0,0.12,36,debt_consolidation,0.2,MORTGAGE,7666.67,10,5832,0,2
509,3660.0,1000,212.0,0.13,36,other,0.2,RENT,3500.0,9,11189,2,2
510,65335.0,16000,16000.0,0.14,60,small_business,0.08,RENT,4166.67,6,4240,3,2
511,36283.0,14000,14000.0,0.08,36,credit_card,0.22,RENT,3162.25,12,13579,0,9
512,100086.0,14000,14000.0,0.1,36,debt_consolidation,0.13,RENT,7916.67,16,19621,0,
513,3406.0,20000,3850.0,0.12,36,debt_consolidation,0.15,RENT,6000.0,8,28585,0,10
514,4799.0,17000,15865.55,0.11,36,debt_consolidation,0.07,MORTGAGE,6333.33,7,6542,1,7
515,21789.0,7350,7350.0,0.11,60,debt_consolidation,0.3,MORTGAGE,5000.0,15,15093,1,4
516,9281.0,10000,9500.0,0.1,36,major_purchase,0.13,RENT,4841.67,4,0,1,4
517,8424.0,20000,19796.41,0.11,36,debt_consolidation,0.08,MORTGAGE,15416.67,10,46501,0,10
518,7967.0,7000,7000.0,0.07,36,credit_card,0.05,MORTGAGE,3807.64,7,7196,0,5
519,76489.0,6000,6000.0,0.12,60,other,0.09,RENT,9583.33,12,27756,0,2
520,19321.0,12000,12000.0,0.1,36,debt_consolidation,0.12,MORTGAGE,5000.0,6,4515,1,7
521,73614.0,4225,4225.0,0.06,36,small_business,0.15,MORTGAGE,2583.33,17,3907,0,4
522,599.0,14700,1973.77,0.12,36,debt_consolidation,0.22,RENT,3100.0,14,14694,2,8
523,11084.0,2500,2500.0,0.07,36,debt_consolidation,0.07,MORTGAGE,4750.0,15,4658,2,4
524,15135.0,4800,4775.0,0.15,36,other,0.0,RENT,2500.0,4,0,0,2
525,43572.0,6000,6000.0,0.16,36,credit_card,0.22,RENT,5583.33,9,36748,3,5
526,62900.0,6000,6000.0,0.06,36,credit_card,0.06,MORTGAGE,7083.33,15,5747,0,4
527,85201.0,1800,1800.0,0.15,36,other,0.07,MORTGAGE,6416.67,6,3394,2,7
528,69401.0,7200,7200.0,0.16,36,debt_consolidation,0.25,MORTGAGE,3333.33,13,8903,1,6
529,52823.0,6000,6000.0,0.12,36,house,0.24,MORTGAGE,8000.0,8,16139,0,2
530,93551.0,15300,14850.0,0.11,36,debt_consolidation,0.11,MORTGAGE,6833.33,11,7106,2,10
531,2645.0,5000,5000.0,0.09,36,house,0.04,MORTGAGE,2083.33,4,3901,2,4
532,62663.0,10500,10500.0,0.18,36,credit_card,0.12,MORTGAGE,4583.33,9,18936,1,5
533,79948.0,6625,6625.0,0.18,36,debt_consolidation,0.12,RENT,10268.25,9,3563,0,2
534,71685.0,16000,16000.0,0.22,60,credit_card,0.11,RENT,4791.67,5,8474,0,2
535,100140.0,22000,22000.0,0.16,60,debt_consolidation,0.26,RENT,4166.67,10,25245,0,5
536,11304.0,5000,5000.0,0.15,60,house,0.1,RENT,6833.33,11,5045,1,8
537,89582.0,20000,20000.0,0.09,36,credit_card,0.11,RENT,12083.33,8,25672,0,1
538,23686.0,1500,1500.0,0.13,36,major_purchase,0.21,MORTGAGE,7083.33,8,4665,1,6
539,28812.0,8000,8000.0,0.07,36,other,0.03,MORTGAGE,5666.67,7,5964,0,10
540,57235.0,18225,18225.0,0.16,60,debt_consolidation,0.32,MORTGAGE,7166.67,19,29219,2,4
541,73371.0,5000,5000.0,0.08,36,debt_consolidation,0.08,MORTGAGE,2916.67,6,12444,1,10
542,53062.0,10000,10000.0,0.14,36,debt_consolidation,0.11,RENT,2629.0,5,10029,0,
543,65567.0,8000,8000.0,0.18,36,small_business,0.29,RENT,2083.33,4,9059,0,6
544,104040.0,6000,6000.0,0.11,36,debt_consolidation,0.12,RENT,6000.0,14,25090,4,10
